step,epoch,loss,learning_rate
50,0.016,5.074831237792969,6.962699822380106e-09
100,0.032,5.0618212890625,1.4067495559502665e-08
150,0.048,5.1141574096679685,2.117229129662522e-08
200,0.064,5.073861083984375,2.8277087033747778e-08
250,0.08,5.101167297363281,3.538188277087034e-08
300,0.096,5.092772216796875,4.24866785079929e-08
350,0.112,5.098758544921875,4.9591474245115456e-08
400,0.128,5.105104370117187,5.669626998223802e-08
450,0.144,5.095307312011719,6.380106571936057e-08
500,0.16,5.053168640136719,7.090586145648313e-08
550,0.176,5.096209411621094,7.80106571936057e-08
600,0.192,5.052153930664063,7.967317294598276e-08
650,0.208,5.049863586425781,7.92192464820699e-08
700,0.224,5.068998413085938,7.876532001815706e-08
750,0.24,5.0593896484375,7.83113935542442e-08
800,0.256,5.024851684570312,7.785746709033137e-08
850,0.272,5.015246887207031,7.740354062641851e-08
900,0.288,5.000760803222656,7.694961416250568e-08
950,0.304,5.033775329589844,7.649568769859282e-08
1000,0.32,5.0146240234375,7.604176123467999e-08
1050,0.336,5.00595947265625,7.558783477076713e-08
1100,0.352,5.0147708129882815,7.51339083068543e-08
1150,0.368,5.0496923828125,7.467998184294145e-08
1200,0.384,5.003275146484375,7.42260553790286e-08
1250,0.4,5.009783630371094,7.377212891511576e-08
1300,0.416,5.011596069335938,7.331820245120291e-08
1350,0.432,4.978006591796875,7.286427598729006e-08
1400,0.448,4.9900338745117185,7.241034952337722e-08
1450,0.464,5.006692504882812,7.195642305946437e-08
1500,0.48,4.991516723632812,7.150249659555153e-08
1550,0.496,4.995560302734375,7.104857013163868e-08
1600,0.512,4.982486877441406,7.059464366772583e-08
1650,0.528,4.9866571044921875,7.014071720381299e-08
1700,0.544,4.962434997558594,6.968679073990014e-08
1750,0.56,5.0085275268554685,6.92328642759873e-08
1800,0.576,4.981218872070312,6.877893781207445e-08
1850,0.592,5.018411560058594,6.83250113481616e-08
1900,0.608,4.995132141113281,6.787108488424876e-08
1950,0.624,4.938139038085938,6.741715842033591e-08
2000,0.64,4.970804138183594,6.696323195642306e-08
2050,0.656,4.97107177734375,6.650930549251022e-08
2100,0.672,4.999172973632812,6.605537902859737e-08
2150,0.688,4.953567199707031,6.560145256468452e-08
2200,0.704,4.931823120117188,6.514752610077168e-08
2250,0.72,4.952762756347656,6.469359963685883e-08
2300,0.736,4.972243041992187,6.423967317294599e-08
2350,0.752,4.957437133789062,6.378574670903314e-08
2400,0.768,4.9794073486328125,6.33318202451203e-08
2450,0.784,4.949546813964844,6.287789378120745e-08
2500,0.8,4.9610595703125,6.24239673172946e-08
2550,0.816,4.942118835449219,6.197004085338175e-08
2600,0.832,4.951539916992187,6.151611438946891e-08
2650,0.848,4.963024597167969,6.106218792555606e-08
2700,0.864,4.953623352050781,6.060826146164322e-08
2750,0.88,4.943629150390625,6.015433499773037e-08
2800,0.896,4.909039916992188,5.970040853381752e-08
2850,0.912,4.940401611328125,5.924648206990468e-08
2900,0.928,4.969056091308594,5.879255560599183e-08
2950,0.944,4.944156188964843,5.8338629142078985e-08
3000,0.96,4.9428271484375,5.788470267816614e-08
3050,0.976,4.931485290527344,5.743077621425329e-08
3100,0.992,4.905491333007813,5.6976849750340447e-08
3150,1.008,4.9249945068359375,5.65229232864276e-08
3200,1.024,4.921241455078125,5.6068996822514754e-08
3250,1.04,4.951896667480469,5.5615070358601915e-08
3300,1.056,4.958841552734375,5.516114389468906e-08
