step,epoch,loss,learning_rate
50,0.03198976327575176,3.8492440795898437,1.3900709219858156e-08
100,0.06397952655150352,3.8789459228515626,2.8085106382978725e-08
150,0.09596928982725528,3.8878512573242188,4.22695035460993e-08
200,0.12795905310300704,3.89243408203125,5.645390070921986e-08
250,0.1599488163787588,3.8724591064453127,7.063829787234043e-08
300,0.19193857965451055,3.8806723022460936,7.969140004538235e-08
350,0.22392834293026231,3.8755828857421877,7.87837531200363e-08
400,0.2559181062060141,3.86348388671875,7.787610619469026e-08
450,0.28790786948176583,3.825830383300781,7.696845926934422e-08
500,0.3198976327575176,3.8602679443359373,7.606081234399819e-08
550,0.35188739603326935,3.8522323608398437,7.515316541865215e-08
600,0.3838771593090211,3.8749267578125,7.42455184933061e-08
650,0.41586692258477287,3.8623538208007813,7.333787156796006e-08
700,0.44785668586052463,3.841635437011719,7.243022464261403e-08
750,0.4798464491362764,3.8592599487304686,7.152257771726799e-08
800,0.5118362124120281,3.853896179199219,7.061493079192195e-08
850,0.5438259756877799,3.8441143798828126,6.97072838665759e-08
900,0.5758157389635317,3.871260681152344,6.879963694122986e-08
950,0.6078055022392834,3.8863150024414064,6.789199001588381e-08
1000,0.6397952655150352,3.8286773681640627,6.698434309053778e-08
1050,0.6717850287907869,3.8684487915039063,6.607669616519174e-08
1100,0.7037747920665387,3.8199362182617187,6.51690492398457e-08
1150,0.7357645553422905,3.843467102050781,6.426140231449967e-08
1200,0.7677543186180422,3.854749755859375,6.335375538915363e-08
1250,0.799744081893794,3.8441058349609376,6.244610846380758e-08
1300,0.8317338451695457,3.8315777587890625,6.153846153846154e-08
1350,0.8637236084452975,3.8550509643554687,6.06308146131155e-08
1400,0.8957133717210493,3.8157919311523436,5.972316768776945e-08
1450,0.927703134996801,3.850649719238281,5.8815520762423416e-08
1500,0.9596928982725528,3.835466003417969,5.790787383707738e-08
1550,0.9916826615483045,3.8087884521484376,5.7000226911731336e-08
1600,1.0236724248240563,3.814998779296875,5.60925799863853e-08
1650,1.055662188099808,3.8485263061523436,5.5184933061039255e-08
1700,1.0876519513755598,3.854178771972656,5.427728613569322e-08
1750,1.1196417146513116,3.83161865234375,5.336963921034718e-08
1800,1.1516314779270633,3.821899719238281,5.246199228500114e-08
1850,1.183621241202815,3.8229464721679687,5.15543453596551e-08
1900,1.2156110044785668,3.8108486938476562,5.064669843430905e-08
1950,1.2476007677543186,3.8476556396484374,4.973905150896301e-08
2000,1.2795905310300704,3.843673095703125,4.883140458361697e-08
2050,1.3115802943058221,3.8257986450195314,4.792375765827093e-08
2100,1.3435700575815739,3.8213986206054686,4.7016110732924895e-08
2150,1.3755598208573256,3.8073529052734374,4.610846380757885e-08
2200,1.4075495841330774,3.873118896484375,4.5200816882232814e-08
2250,1.4395393474088292,3.843369445800781,4.429316995688678e-08
2300,1.471529110684581,3.8098968505859374,4.338552303154073e-08
2350,1.5035188739603327,3.8543157958984375,4.2477876106194696e-08
2400,1.5355086372360844,3.8385162353515625,4.1570229180848646e-08
2450,1.5674984005118362,3.8437771606445312,4.066258225550261e-08
2500,1.599488163787588,3.8301205444335937,3.975493533015657e-08
2550,1.6314779270633397,3.805364074707031,3.884728840481053e-08
2600,1.6634676903390915,3.8227606201171875,3.793964147946449e-08
2650,1.6954574536148432,3.8245388793945314,3.703199455411845e-08
2700,1.727447216890595,3.8210089111328127,3.612434762877241e-08
2750,1.7594369801663468,3.8251187133789064,3.5216700703426367e-08
2800,1.7914267434420985,3.8346441650390624,3.430905377808032e-08
2850,1.8234165067178503,3.821482849121094,3.3401406852734286e-08
2900,1.855406269993602,3.841180725097656,3.249375992738825e-08
2950,1.8873960332693538,3.818623046875,3.1586113002042205e-08
3000,1.9193857965451055,3.8250592041015623,3.067846607669617e-08
3050,1.9513755598208573,3.833151550292969,2.9770819151350124e-08
3100,1.983365323096609,3.8266802978515626,2.8863172226004084e-08
3150,2.015355086372361,3.8180831909179687,2.7955525300658044e-08
3200,2.0473448496481126,3.820899658203125,2.7047878375312006e-08
3250,2.0793346129238643,3.8357479858398436,2.6140231449965966e-08
3300,2.111324376199616,3.8237564086914064,2.5232584524619922e-08
3350,2.143314139475368,3.8380722045898437,2.4324937599273882e-08
3400,2.1753039027511196,3.83862060546875,2.3417290673927842e-08
3450,2.2072936660268714,3.826925048828125,2.25096437485818e-08
3500,2.239283429302623,3.822662658691406,2.1601996823235764e-08
3550,2.271273192578375,3.8325848388671875,2.069434989788972e-08
3600,2.3032629558541267,3.8296710205078126,1.9786702972543683e-08
3650,2.3352527191298784,3.8418673706054687,1.887905604719764e-08
3700,2.36724248240563,3.800694580078125,1.79714091218516e-08
3750,2.399232245681382,3.81910888671875,1.706376219650556e-08
3800,2.4312220089571337,3.8125570678710936,1.615611527115952e-08
3850,2.4632117722328855,3.829953308105469,1.5248468345813478e-08
3900,2.495201535508637,3.8340631103515626,1.4340821420467438e-08
3950,2.527191298784389,3.829073181152344,1.34331744951214e-08
4000,2.5591810620601407,3.8314028930664064,1.2525527569775357e-08
4050,2.5911708253358925,3.8261007690429687,1.1617880644429317e-08
4100,2.6231605886116443,3.8106808471679687,1.0710233719083278e-08
4150,2.655150351887396,3.8204171752929685,9.802586793737236e-09
4200,2.6871401151631478,3.846884460449219,8.894939868391196e-09
4250,2.7191298784388995,3.8095556640625,7.987292943045155e-09
4300,2.7511196417146513,3.797809753417969,7.079646017699115e-09
4350,2.783109404990403,3.8383953857421873,6.1719990923530746e-09
4400,2.815099168266155,3.8443853759765627,5.264352167007035e-09
4450,2.8470889315419066,3.8305838012695315,4.356705241660994e-09
4500,2.8790786948176583,3.819735412597656,3.4490583163149534e-09
4550,2.91106845809341,3.8187802124023436,2.541411390968913e-09
4600,2.943058221369162,3.832091064453125,1.6337644656228729e-09
4650,2.9750479846449136,3.811680908203125,7.261175402768323e-10
