step,epoch,loss,learning_rate
50,0.016,2.020220184326172,6.962699822380106e-09
100,0.032,2.001573944091797,1.4067495559502665e-08
150,0.048,2.0757510375976564,2.117229129662522e-08
200,0.064,2.0225120544433595,2.8277087033747778e-08
250,0.08,2.064683074951172,3.538188277087034e-08
300,0.096,2.0527418518066405,4.24866785079929e-08
350,0.112,2.0623519897460936,4.9591474245115456e-08
400,0.128,2.077787170410156,5.669626998223802e-08
450,0.144,2.068500671386719,6.380106571936057e-08
500,0.16,2.018087921142578,7.090586145648313e-08
550,0.176,2.083427276611328,7.80106571936057e-08
600,0.192,2.026734161376953,7.967317294598276e-08
650,0.208,2.031083526611328,7.92192464820699e-08
700,0.224,2.0646034240722657,7.876532001815706e-08
750,0.24,2.056570587158203,7.83113935542442e-08
800,0.256,2.0152433776855467,7.785746709033137e-08
850,0.272,2.005618438720703,7.740354062641851e-08
900,0.288,1.9901741027832032,7.694961416250568e-08
950,0.304,2.042733001708984,7.649568769859282e-08
1000,0.32,2.0229196166992187,7.604176123467999e-08
1050,0.336,2.0174530029296873,7.558783477076713e-08
1100,0.352,2.0322422790527344,7.51339083068543e-08
1150,0.368,2.0859474182128905,7.467998184294145e-08
1200,0.384,2.0247233581542967,7.42260553790286e-08
1250,0.4,2.0386618041992186,7.377212891511576e-08
1300,0.416,2.046544952392578,7.331820245120291e-08
1350,0.432,2.0043296813964844,7.286427598729006e-08
1400,0.448,2.0214952087402343,7.241034952337722e-08
1450,0.464,2.0541217041015627,7.195642305946437e-08
1500,0.48,2.033592071533203,7.150249659555153e-08
1550,0.496,2.047421875,7.104857013163868e-08
1600,0.512,2.0294566345214844,7.059464366772583e-08
1650,0.528,2.039356689453125,7.014071720381299e-08
1700,0.544,2.0085575866699217,6.968679073990014e-08
1750,0.56,2.075525360107422,6.92328642759873e-08
1800,0.576,2.041384429931641,6.877893781207445e-08
1850,0.592,2.0968080139160157,6.83250113481616e-08
1900,0.608,2.065854187011719,6.787108488424876e-08
1950,0.624,1.987920684814453,6.741715842033591e-08
2000,0.64,2.0362727355957033,6.696323195642306e-08
2050,0.656,2.040094299316406,6.650930549251022e-08
2100,0.672,2.079854736328125,6.605537902859737e-08
2150,0.688,2.0202407836914062,6.560145256468452e-08
2200,0.704,1.9916629028320312,6.514752610077168e-08
2250,0.72,2.018972930908203,6.469359963685883e-08
