step,epoch,loss,learning_rate
50,0.016,1.40407958984375,1.3031914893617024e-06
100,0.032,1.3594282531738282,2.6329787234042554e-06
150,0.048,1.414833984375,3.962765957446809e-06
200,0.064,1.3413975524902344,4.9812734082397e-06
250,0.08,1.3768693542480468,4.896152536601975e-06
300,0.096,1.361894073486328,4.8110316649642495e-06
350,0.112,1.3689291381835937,4.725910793326524e-06
400,0.128,1.3816297912597657,4.640789921688799e-06
450,0.144,1.3706689453125,4.555669050051073e-06
500,0.16,1.319322052001953,4.470548178413348e-06
550,0.176,1.3858226013183594,4.385427306775622e-06
600,0.192,1.326809844970703,4.300306435137896e-06
650,0.208,1.3309358215332032,4.2151855635001706e-06
700,0.224,1.364113311767578,4.130064691862445e-06
750,0.24,1.3593350219726563,4.04494382022472e-06
800,0.256,1.311335906982422,3.959822948586993e-06
850,0.272,1.3026051330566406,3.874702076949268e-06
900,0.288,1.2850834655761718,3.7895812053115425e-06
950,0.304,1.3434628295898436,3.704460333673817e-06
1000,0.32,1.3196295166015626,3.6193394620360917e-06
1050,0.336,1.3137655639648438,3.5342185903983662e-06
1100,0.352,1.3295460510253907,3.449097718760641e-06
1150,0.368,1.385614471435547,3.363976847122915e-06
1200,0.384,1.3234913635253907,3.278855975485189e-06
1250,0.4,1.332998046875,3.1937351038474636e-06
1300,0.416,1.3460781860351563,3.1086142322097378e-06
1350,0.432,1.2984593200683594,3.0234933605720124e-06
1400,0.448,1.3159297180175782,2.938372488934287e-06
1450,0.464,1.35314453125,2.8532516172965615e-06
1500,0.48,1.3299125671386718,2.7681307456588356e-06
1550,0.496,1.3444979858398438,2.68300987402111e-06
1600,0.512,1.326156768798828,2.5978890023833848e-06
1650,0.528,1.3398344421386719,2.5127681307456593e-06
1700,0.544,1.30492919921875,2.4276472591079335e-06
1750,0.56,1.374630126953125,2.342526387470208e-06
1800,0.576,1.3432577514648438,2.257405515832482e-06
1850,0.592,1.4000112915039062,2.1722846441947567e-06
1900,0.608,1.363580780029297,2.0871637725570313e-06
1950,0.624,1.281161346435547,2.002042900919306e-06
2000,0.64,1.3316213989257812,1.91692202928158e-06
2050,0.656,1.338935546875,1.8318011576438544e-06
2100,0.672,1.3809642028808593,1.746680286006129e-06
2150,0.688,1.318375701904297,1.6615594143684033e-06
2200,0.704,1.2884651184082032,1.5764385427306778e-06
2250,0.72,1.31485107421875,1.4913176710929522e-06
2300,0.736,1.3481413269042968,1.4061967994552263e-06
2350,0.752,1.328870849609375,1.321075927817501e-06
2400,0.768,1.3626792907714844,1.2359550561797752e-06
2450,0.784,1.3233360290527343,1.1508341845420498e-06
2500,0.8,1.339027099609375,1.0657133129043244e-06
2550,0.816,1.3170538330078125,9.805924412665985e-07
2600,0.832,1.3312109375,8.954715696288731e-07
2650,0.848,1.3506765747070313,8.103506979911475e-07
2700,0.864,1.3359152221679687,7.252298263534219e-07
2750,0.88,1.316676788330078,6.401089547156964e-07
2800,0.896,1.270152359008789,5.549880830779707e-07
2850,0.912,1.322410125732422,4.698672114402452e-07
2900,0.928,1.3644805908203126,3.8474633980251963e-07
2950,0.944,1.3233734130859376,2.9962546816479403e-07
3000,0.96,1.3246122741699218,2.1450459652706847e-07
3050,0.976,1.3078726196289063,1.2938372488934287e-07
3100,0.992,1.2692648315429687,4.42628532516173e-08
