step,epoch,loss,learning_rate
50,0.016,1.4081866455078125,2.6063829787234044e-07
100,0.032,1.381757049560547,5.26595744680851e-07
150,0.048,1.4500628662109376,7.925531914893616e-07
200,0.064,1.3813145446777344,9.962546816479401e-07
250,0.08,1.4145912170410155,9.79230507320395e-07
300,0.096,1.3940910339355468,9.622063329928498e-07
350,0.112,1.398876953125,9.451821586653047e-07
400,0.128,1.409692840576172,9.281579843377596e-07
450,0.144,1.3970945739746095,9.111338100102145e-07
500,0.16,1.3424273681640626,8.941096356826694e-07
550,0.176,1.4082264709472656,8.770854613551243e-07
600,0.192,1.3476570129394532,8.600612870275791e-07
650,0.208,1.3505886840820311,8.430371127000339e-07
700,0.224,1.3843643188476562,8.260129383724888e-07
750,0.24,1.3776239013671876,8.089887640449438e-07
800,0.256,1.331210174560547,7.919645897173987e-07
850,0.272,1.3204258728027343,7.749404153898535e-07
900,0.288,1.3026948547363282,7.579162410623084e-07
950,0.304,1.3597047424316406,7.408920667347634e-07
1000,0.32,1.3373440551757811,7.238678924072182e-07
1050,0.336,1.3307521057128906,7.068437180796731e-07
1100,0.352,1.3464187622070312,6.89819543752128e-07
1150,0.368,1.4026258850097657,6.72795369424583e-07
1200,0.384,1.3383444213867188,6.557711950970377e-07
1250,0.4,1.3512347412109376,6.387470207694926e-07
1300,0.416,1.3614579772949218,6.217228464419475e-07
1350,0.432,1.3151792907714843,6.046986721144024e-07
1400,0.448,1.3323550415039063,5.876744977868573e-07
1450,0.464,1.3693309020996094,5.706503234593122e-07
1500,0.48,1.3455429077148438,5.536261491317671e-07
1550,0.496,1.3624996948242187,5.366019748042219e-07
1600,0.512,1.3427186584472657,5.195778004766769e-07
1650,0.528,1.3552168273925782,5.025536261491318e-07
1700,0.544,1.3212123107910156,4.855294518215866e-07
1750,0.56,1.392228546142578,4.685052774940415e-07
1800,0.576,1.3570968627929687,4.514811031664964e-07
1850,0.592,1.4156973266601562,4.344569288389513e-07
1900,0.608,1.3813864135742187,4.174327545114062e-07
1950,0.624,1.296107940673828,4.004085801838611e-07
2000,0.64,1.3487745666503905,3.833844058563159e-07
2050,0.656,1.354956817626953,3.6636023152877085e-07
2100,0.672,1.3966554260253907,3.493360572012257e-07
2150,0.688,1.332900390625,3.323118828736806e-07
2200,0.704,1.3030125427246093,3.152877085461355e-07
2250,0.72,1.3314949035644532,2.982635342185904e-07
2300,0.736,1.365198974609375,2.8123935989104526e-07
2350,0.752,1.3461557006835938,2.642151855635001e-07
2400,0.768,1.3795957946777344,2.4719101123595505e-07
2450,0.784,1.3392172241210938,2.3016683690840995e-07
2500,0.8,1.3554248046875,2.1314266258086482e-07
2550,0.816,1.3319416809082032,1.961184882533197e-07
2600,0.832,1.3464083862304688,1.7909431392577459e-07
2650,0.848,1.3664292907714843,1.6207013959822948e-07
2700,0.864,1.354748992919922,1.4504596527068435e-07
2750,0.88,1.33285888671875,1.2802179094313925e-07
2800,0.896,1.2869142150878907,1.1099761661559413e-07
2850,0.912,1.3376678466796874,9.397344228804903e-08
2900,0.928,1.3816633605957032,7.694926796050391e-08
2950,0.944,1.3393930053710938,5.99250936329588e-08
3000,0.96,1.34194091796875,4.290091930541369e-08
3050,0.976,1.3245359802246093,2.5876744977868573e-08
3100,0.992,1.2869769287109376,8.852570650323459e-09
