step,epoch,loss,learning_rate
50,0.016,1.4092359924316407,1.3031914893617021e-08
100,0.032,1.3891108703613282,2.632978723404255e-08
150,0.048,1.4669638061523438,3.962765957446808e-08
200,0.064,1.4100807189941407,4.9812734082397e-08
250,0.08,1.4539463806152344,4.896152536601975e-08
300,0.096,1.440055389404297,4.8110316649642494e-08
350,0.112,1.4492300415039063,4.725910793326523e-08
400,0.128,1.4652529907226564,4.640789921688798e-08
450,0.144,1.4548599243164062,4.5556690500510726e-08
500,0.16,1.4015498352050781,4.470548178413347e-08
550,0.176,1.4702485656738282,4.385427306775621e-08
600,0.192,1.409743194580078,4.300306435137895e-08
650,0.208,1.4143020629882812,4.21518556350017e-08
700,0.224,1.4496673583984374,4.130064691862444e-08
750,0.24,1.4407048034667969,4.044943820224719e-08
800,0.256,1.396878204345703,3.9598229485869936e-08
850,0.272,1.386265411376953,3.8747020769492675e-08
900,0.288,1.3695526123046875,3.789581205311542e-08
950,0.304,1.4250729370117188,3.704460333673817e-08
1000,0.32,1.4042863464355468,3.6193394620360914e-08
1050,0.336,1.3984027099609375,3.534218590398366e-08
1100,0.352,1.4134046936035156,3.44909771876064e-08
1150,0.368,1.4703573608398437,3.3639768471229146e-08
1200,0.384,1.404949951171875,3.2788559754851885e-08
1250,0.4,1.419763946533203,3.193735103847463e-08
1300,0.416,1.428026123046875,3.108614232209738e-08
1350,0.432,1.3832101440429687,3.023493360572012e-08
1400,0.448,1.4008827209472656,2.9383724889342863e-08
1450,0.464,1.4358653259277343,2.853251617296561e-08
1500,0.48,1.4137974548339844,2.7681307456588356e-08
1550,0.496,1.4285984802246094,2.68300987402111e-08
1600,0.512,1.4091069030761718,2.5978890023833845e-08
1650,0.528,1.419356231689453,2.5127681307456588e-08
1700,0.544,1.3865103149414062,2.427647259107933e-08
1750,0.56,1.4573452758789063,2.3425263874702077e-08
1800,0.576,1.4213003540039062,2.257405515832482e-08
1850,0.592,1.4798513793945312,2.1722846441947566e-08
1900,0.608,1.4469734191894532,2.087163772557031e-08
1950,0.624,1.3645457458496093,2.0020429009193055e-08
2000,0.64,1.4157020568847656,1.9169220292815798e-08
2050,0.656,1.4195231628417968,1.831801157643854e-08
2100,0.672,1.4613111877441407,1.7466802860061287e-08
2150,0.688,1.3986616516113282,1.661559414368403e-08
2200,0.704,1.3685725402832032,1.5764385427306776e-08
2250,0.72,1.3966940307617188,1.4913176710929522e-08
2300,0.736,1.430572509765625,1.4061967994552263e-08
2350,0.752,1.412186737060547,1.3210759278175008e-08
2400,0.768,1.4449105834960938,1.2359550561797752e-08
2450,0.784,1.4027713012695313,1.1508341845420497e-08
2500,0.8,1.4212384033203125,1.0657133129043241e-08
2550,0.816,1.3943067932128905,9.805924412665984e-09
2600,0.832,1.4078445434570312,8.95471569628873e-09
2650,0.848,1.4294189453125,8.103506979911475e-09
2700,0.864,1.4202247619628907,7.252298263534218e-09
2750,0.88,1.3981968688964843,6.401089547156963e-09
2800,0.896,1.3521823120117187,5.549880830779707e-09
2850,0.912,1.4002980041503905,4.698672114402451e-09
2900,0.928,1.4445645141601562,3.847463398025196e-09
2950,0.944,1.40444580078125,2.99625468164794e-09
3000,0.96,1.4057852172851562,2.1450459652706844e-09
3050,0.976,1.3891551208496093,1.2938372488934287e-09
3100,0.992,1.3523876953125,4.426285325161729e-10
