step,epoch,loss,learning_rate
2400,0.768,1.4271334838867187,6.33318202451203e-08
2450,0.784,1.3850283813476563,6.287789378120745e-08
2500,0.8,1.4025457763671876,6.24239673172946e-08
2550,0.816,1.375575714111328,6.197004085338175e-08
2600,0.832,1.3891539001464843,6.151611438946891e-08
2650,0.848,1.4100506591796875,6.106218792555606e-08
2700,0.864,1.4003285217285155,6.060826146164322e-08
2750,0.88,1.3775479125976562,6.015433499773037e-08
2800,0.896,1.3312167358398437,5.970040853381752e-08
2850,0.912,1.3794223022460939,5.924648206990468e-08
2900,0.928,1.4236289978027343,5.879255560599183e-08
2950,0.944,1.3823977661132814,5.8338629142078985e-08
3000,0.96,1.3836280822753906,5.788470267816614e-08
3050,0.976,1.3662794494628907,5.743077621425329e-08
3100,0.992,1.3289869689941407,5.6976849750340447e-08
3150,1.008,1.3561723327636719,5.65229232864276e-08
3200,1.024,1.3553361511230468,5.6068996822514754e-08
3250,1.04,1.3961474609375,5.5615070358601915e-08
3300,1.056,1.4096266174316405,5.516114389468906e-08
3350,1.072,1.4073165893554687,5.470721743077622e-08
3400,1.088,1.3906483459472656,5.425329096686337e-08
3450,1.104,1.3756747436523438,5.379936450295053e-08
3500,1.12,1.3718414306640625,5.334543803903768e-08
3550,1.1360000000000001,1.350720672607422,5.2891511575124824e-08
3600,1.152,1.3840544128417969,5.2437585111211984e-08
3650,1.168,1.3574398803710936,5.198365864729913e-08
3700,1.184,1.388566131591797,5.152973218338629e-08
3750,1.2,1.361626434326172,5.1075805719473446e-08
3800,1.216,1.3484095764160156,5.06218792555606e-08
3850,1.232,1.387008819580078,5.0167952791647753e-08
3900,1.248,1.4031976318359376,4.971402632773491e-08
3950,1.264,1.3778311157226562,4.926009986382206e-08
4000,1.28,1.4076133728027345,4.8806173399909215e-08
4050,1.296,1.34820556640625,4.835224693599637e-08
4100,1.312,1.3837908935546874,4.789832047208352e-08
4150,1.328,1.3777980041503906,4.7444394008170676e-08
4200,1.3439999999999999,1.3455453491210938,4.6990467544257836e-08
4250,1.3599999999999999,1.346246337890625,4.6536541080344984e-08
4300,1.376,1.372659912109375,4.6082614616432144e-08
4350,1.392,1.4002279663085937,4.562868815251929e-08
4400,1.408,1.4447615051269531,4.517476168860645e-08
4450,1.424,1.3744163513183594,4.47208352246936e-08
4500,1.44,1.4176522827148437,4.426690876078076e-08
4550,1.456,1.351944122314453,4.3812982296867906e-08
4600,1.472,1.3548721313476562,4.335905583295507e-08
4650,1.488,1.3906529235839844,4.2905129369042214e-08
4700,1.504,1.4097380065917968,4.2451202905129374e-08
4750,1.52,1.4151962280273438,4.199727644121652e-08
4800,1.536,1.3442645263671875,4.154334997730368e-08
4850,1.552,1.4171221923828126,4.108942351339083e-08
4900,1.568,1.35531005859375,4.063549704947799e-08
4950,1.584,1.3972935485839844,4.0181570585565137e-08
5000,1.6,1.3619416809082032,3.972764412165229e-08
5050,1.616,1.3274879455566406,3.9273717657739444e-08
5100,1.6320000000000001,1.3640812683105468,3.88197911938266e-08
5150,1.6480000000000001,1.3736746215820312,3.836586472991376e-08
5200,1.6640000000000001,1.3456956481933593,3.791193826600091e-08
5250,1.6800000000000002,1.3910548400878906,3.7458011802088066e-08
5300,1.696,1.346888427734375,3.700408533817522e-08
5350,1.712,1.3723152160644532,3.6550158874262374e-08
5400,1.728,1.3498602294921875,3.609623241034953e-08
5450,1.744,1.3482232666015626,3.564230594643668e-08
5500,1.76,1.3835791015625,3.5188379482523835e-08
5550,1.776,1.3961199951171874,3.473445301861099e-08
5600,1.792,1.3732374572753907,3.428052655469814e-08
5650,1.808,1.37920166015625,3.3826600090785296e-08
5700,1.8239999999999998,1.3527989196777344,3.337267362687245e-08
5750,1.8399999999999999,1.3649726867675782,3.29187471629596e-08
5800,1.8559999999999999,1.4112893676757812,3.246482069904675e-08
5850,1.8719999999999999,1.3628256225585937,3.2010894235133905e-08
5900,1.888,1.3681851196289063,3.155696777122106e-08
5950,1.904,1.3459181213378906,3.110304130730821e-08
6000,1.92,1.3858056640625,3.0649114843395366e-08
6050,1.936,1.372587890625,3.019518837948252e-08
6100,1.952,1.3831790161132813,2.9741261915569677e-08
6150,1.968,1.3644564819335938,2.928733545165683e-08
6200,1.984,1.3683082580566406,2.8833408987743985e-08
6250,2.0,1.3592149353027343,2.837948252383114e-08
6300,2.016,1.356266326904297,2.7925556059918292e-08
6350,2.032,1.3384051513671875,2.7471629596005446e-08
6400,2.048,1.3773060607910157,2.70177031320926e-08
6450,2.064,1.3723373413085938,2.6563776668179757e-08
6500,2.08,1.40203857421875,2.610985020426691e-08
6550,2.096,1.3527285766601562,2.5655923740354064e-08
6600,2.112,1.3583624267578125,2.5201997276441218e-08
6650,2.128,1.3951731872558595,2.4748070812528372e-08
6700,2.144,1.3694383239746093,2.4294144348615526e-08
6750,2.16,1.4009819030761719,2.384021788470268e-08
6800,2.176,1.377274627685547,2.3386291420789833e-08
6850,2.192,1.3720556640625,2.2932364956876987e-08
6900,2.208,1.3828436279296874,2.247843849296414e-08
6950,2.224,1.3723652648925782,2.2024512029051295e-08
7000,2.24,1.3466221618652343,2.157058556513845e-08
7050,2.2560000000000002,1.375718536376953,2.1116659101225602e-08
7100,2.2720000000000002,1.3708273315429687,2.0662732637312756e-08
7150,2.288,1.3718778991699219,2.0208806173399913e-08
7200,2.304,1.378154296875,1.9754879709487064e-08
7250,2.32,1.3677418518066407,1.9300953245574218e-08
7300,2.336,1.3985810852050782,1.884702678166137e-08
7350,2.352,1.352698974609375,1.8393100317748525e-08
7400,2.368,1.3294459533691407,1.793917385383568e-08
7450,2.384,1.3541864013671876,1.7485247389922833e-08
7500,2.4,1.3554446411132812,1.7031320926009986e-08
7550,2.416,1.3374905395507812,1.657739446209714e-08
7600,2.432,1.3651693725585938,1.6123467998184294e-08
7650,2.448,1.3791029357910156,1.5669541534271448e-08
7700,2.464,1.3714329528808593,1.52156150703586e-08
7750,2.48,1.3669346618652343,1.4761688606445755e-08
7800,2.496,1.3717916870117188,1.430776214253291e-08
7850,2.512,1.41409912109375,1.3853835678620063e-08
7900,2.528,1.3428097534179688,1.3399909214707218e-08
7950,2.544,1.383557586669922,1.2945982750794372e-08
8000,2.56,1.3547158813476563,1.2492056286881526e-08
8050,2.576,1.3458541870117187,1.203812982296868e-08
8100,2.592,1.380218505859375,1.1584203359055834e-08
8150,2.608,1.3649819946289063,1.1130276895142987e-08
8200,2.624,1.3129530334472657,1.0676350431230141e-08
8250,2.64,1.3754676818847655,1.0222423967317297e-08
8300,2.656,1.3555317687988282,9.768497503404449e-09
8350,2.672,1.3902862548828125,9.314571039491602e-09
8400,2.6879999999999997,1.3933206176757813,8.860644575578756e-09
8450,2.7039999999999997,1.363744354248047,8.40671811166591e-09
8500,2.7199999999999998,1.325252685546875,7.952791647753064e-09
8550,2.7359999999999998,1.3104376220703124,7.498865183840218e-09
8600,2.752,1.3567323303222656,7.0449387199273714e-09
8650,2.768,1.344987030029297,6.591012256014526e-09
8700,2.784,1.4263462829589844,6.13708579210168e-09
8750,2.8,1.3830465698242187,5.683159328188834e-09
8800,2.816,1.3903500366210937,5.229232864275988e-09
8850,2.832,1.341448516845703,4.775306400363141e-09
8900,2.848,1.3852685546875,4.321379936450295e-09
8950,2.864,1.3687553405761719,3.867453472537449e-09
9000,2.88,1.3531266784667968,3.413527008624603e-09
9050,2.896,1.3570094299316406,2.9596005447117568e-09
9100,2.912,1.36020263671875,2.505674080798911e-09
9150,2.928,1.3767179870605468,2.0517476168860643e-09
9200,2.944,1.3789161682128905,1.5978211529732183e-09
9250,2.96,1.323975830078125,1.1438946890603723e-09
9300,2.976,1.3597259521484375,6.899682251475262e-10
9350,2.992,1.3746322631835937,2.3604176123468e-10
