step,epoch,loss,learning_rate
50,0.016,1.4092584228515626,1.0453333333333332e-08
100,0.032,1.3891986083984376,2.112e-08
150,0.048,1.4671723937988281,3.178666666666666e-08
200,0.064,1.4104995727539062,4.245333333333333e-08
250,0.08,1.4545054626464844,5.312e-08
300,0.096,1.4404995727539063,6.378666666666667e-08
350,0.112,1.449298095703125,7.445333333333333e-08
400,0.128,1.4646925354003906,7.96731914893617e-08
450,0.144,1.4535794067382812,7.899234042553191e-08
500,0.16,1.399583740234375,7.831148936170213e-08
550,0.176,1.4675910949707032,7.763063829787234e-08
600,0.192,1.4064743041992187,7.694978723404255e-08
650,0.208,1.4104127502441406,7.626893617021277e-08
700,0.224,1.4452178955078125,7.558808510638298e-08
750,0.24,1.4358563232421875,7.490723404255319e-08
800,0.256,1.3913871765136718,7.42263829787234e-08
850,0.272,1.3802743530273438,7.354553191489361e-08
900,0.288,1.3629705810546875,7.286468085106383e-08
950,0.304,1.4181245422363282,7.218382978723404e-08
1000,0.32,1.3967926025390625,7.150297872340425e-08
1050,0.336,1.3904470825195312,7.082212765957447e-08
1100,0.352,1.405021209716797,7.014127659574468e-08
1150,0.368,1.4614372253417969,6.94604255319149e-08
1200,0.384,1.3957432556152343,6.877957446808511e-08
1250,0.4,1.4100877380371093,6.809872340425532e-08
1300,0.416,1.4180323791503906,6.741787234042553e-08
1350,0.432,1.3726937866210938,6.673702127659574e-08
1400,0.448,1.3899568176269532,6.605617021276597e-08
1450,0.464,1.4248818969726562,6.537531914893618e-08
1500,0.48,1.4021807861328126,6.469446808510639e-08
1550,0.496,1.41698486328125,6.40136170212766e-08
1600,0.512,1.3969099426269531,6.333276595744681e-08
1650,0.528,1.4071757507324218,6.265191489361702e-08
1700,0.544,1.3738522338867187,6.197106382978723e-08
1750,0.56,1.444564971923828,6.129021276595744e-08
1800,0.576,1.4080886840820312,6.060936170212766e-08
1850,0.592,1.4663566589355468,5.992851063829788e-08
1900,0.608,1.4331240844726563,5.924765957446809e-08
1950,0.624,1.3497932434082032,5.85668085106383e-08
2000,0.64,1.4009590148925781,5.788595744680851e-08
2050,0.656,1.404751739501953,5.720510638297872e-08
2100,0.672,1.4463742065429688,5.6524255319148934e-08
2150,0.688,1.3828755187988282,5.5843404255319145e-08
2200,0.704,1.3524746704101562,5.516255319148936e-08
2250,0.72,1.3803678894042968,5.4481702127659573e-08
2300,0.736,1.4143228149414062,5.380085106382979e-08
2350,0.752,1.3954090881347656,5.312e-08
2400,0.768,1.427920379638672,5.243914893617021e-08
