step,epoch,loss,learning_rate
50,0.016,1.4092588806152344,5.226666666666666e-09
100,0.032,1.3893646240234374,1.056e-08
150,0.048,1.4676246643066406,1.589333333333333e-08
200,0.064,1.4113374328613282,2.1226666666666666e-08
250,0.08,1.455886688232422,2.656e-08
300,0.096,1.442509765625,3.1893333333333336e-08
350,0.112,1.4519802856445312,3.7226666666666664e-08
400,0.128,1.4682821655273437,4.2560000000000005e-08
450,0.144,1.4578669738769532,4.7893333333333333e-08
500,0.16,1.4044253540039062,5.322666666666667e-08
550,0.176,1.4729454040527343,5.856e-08
600,0.192,1.4120562744140626,6.389333333333333e-08
650,0.208,1.4161033630371094,6.922666666666666e-08
700,0.224,1.4508384704589843,7.456e-08
750,0.24,1.4411724853515624,7.989333333333334e-08
800,0.256,1.3965863037109374,7.966638297872341e-08
850,0.272,1.385233154296875,7.932595744680851e-08
900,0.288,1.36773193359375,7.898553191489362e-08
950,0.304,1.422561492919922,7.864510638297872e-08
1000,0.32,1.4011134338378906,7.830468085106383e-08
1050,0.336,1.3945663452148438,7.796425531914893e-08
1100,0.352,1.4088824462890626,7.762382978723404e-08
1150,0.368,1.4651292419433595,7.728340425531914e-08
1200,0.384,1.3991653442382812,7.694297872340426e-08
1250,0.4,1.4133152770996094,7.660255319148937e-08
1300,0.416,1.4210372924804688,7.626212765957447e-08
1350,0.432,1.3755398559570313,7.592170212765958e-08
1400,0.448,1.3926467895507812,7.558127659574468e-08
1450,0.464,1.4272947692871094,7.524085106382979e-08
1500,0.48,1.4044810485839845,7.490042553191489e-08
1550,0.496,1.4190716552734375,7.456e-08
1600,0.512,1.3988671875,7.421957446808511e-08
1650,0.528,1.408883056640625,7.387914893617021e-08
1700,0.544,1.3754087829589843,7.353872340425532e-08
1750,0.56,1.445967254638672,7.319829787234044e-08
1800,0.576,1.40933349609375,7.285787234042553e-08
1850,0.592,1.4674513244628906,7.251744680851065e-08
1900,0.608,1.4340647888183593,7.217702127659575e-08
1950,0.624,1.3506021118164062,7.183659574468086e-08
2000,0.64,1.4016287231445312,7.149617021276596e-08
2050,0.656,1.4052703857421875,7.115574468085107e-08
2100,0.672,1.4467526245117188,7.081531914893617e-08
2150,0.688,1.3830767822265626,7.047489361702128e-08
2200,0.704,1.3525628662109375,7.013446808510638e-08
2250,0.72,1.3802810668945313,6.979404255319149e-08
2300,0.736,1.414120635986328,6.945361702127659e-08
2350,0.752,1.3950271606445312,6.91131914893617e-08
2400,0.768,1.4274386596679687,6.87727659574468e-08
2450,0.784,1.3852696228027344,6.843234042553193e-08
2500,0.8,1.4027796936035157,6.809191489361702e-08
2550,0.816,1.375736083984375,6.775148936170214e-08
2600,0.832,1.3892364501953125,6.741106382978723e-08
2650,0.848,1.4101242065429687,6.707063829787235e-08
2700,0.864,1.4003504943847656,6.673021276595745e-08
2750,0.88,1.3775114440917968,6.638978723404256e-08
2800,0.896,1.3311083984375,6.604936170212766e-08
2850,0.912,1.3793159484863282,6.570893617021277e-08
2900,0.928,1.4234686279296875,6.536851063829787e-08
2950,0.944,1.3822001647949218,6.502808510638298e-08
3000,0.96,1.3833717346191405,6.468765957446809e-08
3050,0.976,1.366005401611328,6.434723404255319e-08
3100,0.992,1.328638153076172,6.40068085106383e-08
3150,1.008,1.3557907104492188,6.36663829787234e-08
3200,1.024,1.3548919677734375,6.332595744680851e-08
3250,1.04,1.395655975341797,6.298553191489361e-08
3300,1.056,1.4091168212890626,6.264510638297872e-08
3350,1.072,1.4067356872558594,6.230468085106384e-08
3400,1.088,1.390040283203125,6.196425531914894e-08
3450,1.104,1.3750105285644532,6.162382978723405e-08
3500,1.12,1.3711958312988282,6.128340425531916e-08
3550,1.1360000000000001,1.3499989318847656,6.094297872340426e-08
3600,1.152,1.383328857421875,6.060255319148937e-08
3650,1.168,1.356673583984375,6.026212765957447e-08
3700,1.184,1.387733917236328,5.992170212765958e-08
3750,1.2,1.3607821655273438,5.958127659574468e-08
3800,1.216,1.3475450134277345,5.9240851063829785e-08
3850,1.232,1.386119384765625,5.890042553191489e-08
3900,1.248,1.4022434997558593,5.856e-08
3950,1.264,1.3768592834472657,5.821957446808511e-08
4000,1.28,1.4065695190429688,5.7879148936170214e-08
4050,1.296,1.3471192932128906,5.753872340425532e-08
4100,1.312,1.3826852416992188,5.7198297872340425e-08
4150,1.328,1.3766879272460937,5.685787234042553e-08
4200,1.3439999999999999,1.3443780517578126,5.6517446808510636e-08
4250,1.3599999999999999,1.345046844482422,5.617702127659575e-08
4300,1.376,1.3714439392089843,5.583659574468085e-08
4350,1.392,1.3989288330078125,5.549617021276596e-08
4400,1.408,1.4434483337402344,5.515574468085107e-08
4450,1.424,1.3730113220214843,5.4815319148936176e-08
4500,1.44,1.4162435913085938,5.447489361702128e-08
4550,1.456,1.3504660034179687,5.413446808510639e-08
4600,1.472,1.3534194946289062,5.379404255319149e-08
4650,1.488,1.3891761779785157,5.34536170212766e-08
4700,1.504,1.4082191467285157,5.31131914893617e-08
4750,1.52,1.413651123046875,5.277276595744681e-08
4800,1.536,1.3426716613769532,5.2432340425531914e-08
4850,1.552,1.4155000305175782,5.209191489361702e-08
4900,1.568,1.3536587524414063,5.1751489361702125e-08
4950,1.584,1.3955882263183594,5.141106382978723e-08
5000,1.6,1.3602447509765625,5.1070638297872336e-08
5050,1.616,1.3257328796386718,5.073021276595744e-08
5100,1.6320000000000001,1.3623387145996093,5.038978723404255e-08
5150,1.6480000000000001,1.3719285583496095,5.0049361702127666e-08
5200,1.6640000000000001,1.3438432312011719,4.970893617021277e-08
5250,1.6800000000000002,1.3892124938964843,4.9368510638297876e-08
5300,1.696,1.3449876403808594,4.902808510638298e-08
5350,1.712,1.3703607177734376,4.868765957446809e-08
5400,1.728,1.347904815673828,4.834723404255319e-08
5450,1.744,1.3462875366210938,4.80068085106383e-08
5500,1.76,1.3815248107910156,4.7666382978723404e-08
5550,1.776,1.3941050720214845,4.732595744680851e-08
5600,1.792,1.3711671447753906,4.6985531914893615e-08
5650,1.808,1.3772341918945312,4.6645106382978727e-08
5700,1.8239999999999998,1.350621337890625,4.630468085106383e-08
